band,point,freq_Hz,amplitude_dBuV
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",15,10500000.0,7.385893
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",16,10533333.333333334,7.905416
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",17,10566666.666666666,7.3596
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",18,10600000.0,7.483387
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",19,10633333.333333334,7.517833
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",20,10666666.666666666,7.222728
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",21,10700000.0,7.91067
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",22,10733333.333333334,6.660843
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",23,10766666.666666666,6.785135
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",24,10800000.0,7.623443
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",25,10833333.333333334,7.864142
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",26,10866666.666666666,7.171497
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",27,10900000.0,8.503017
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",28,10933333.333333334,7.339049
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",29,10966666.666666666,7.249079
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",30,11000000.0,6.846437
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",31,11033333.333333334,7.454357
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",32,11066666.666666666,7.325515
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",33,11100000.0,8.361951
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",34,11133333.333333334,7.4543
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",35,11166666.666666666,6.39575
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",36,11200000.0,7.092638
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",37,11233333.333333334,7.455311
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",38,11266666.666666666,7.49628
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",39,11300000.0,7.021351
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",40,11333333.333333334,7.631054
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",41,11366666.666666666,8.344707
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",42,11400000.0,6.639996
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",43,11433333.333333334,7.101822
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",44,11466666.666666666,7.635765
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",45,11500000.0,6.612625
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",46,11533333.333333334,7.614498
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",47,11566666.666666666,7.934856
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",48,11600000.0,7.826652
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",49,11633333.333333334,7.332668
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",50,11666666.666666666,6.731185
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",51,11700000.0,7.342472
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",52,11733333.333333334,8.276978
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",53,11766666.666666666,8.377561
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",54,11800000.0,6.71608
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",55,11833333.333333334,6.904068
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",56,11866666.666666666,6.343784
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",57,11900000.0,7.780294
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",58,11933333.333333334,7.133589
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",59,11966666.666666666,7.211447
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",60,12000000.0,6.783027
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",61,12033333.333333334,8.617563
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",62,12066666.666666666,8.033284
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",63,12100000.0,7.216892
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",64,12133333.333333334,7.239246
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",65,12166666.666666668,7.789697
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",66,12200000.0,7.758044
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",67,12233333.333333334,9.259225
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",68,12266666.666666668,7.748032
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",69,12300000.0,7.869587
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",70,12333333.333333334,8.114194
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",71,12366666.666666668,8.207063
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",72,12400000.0,7.72603
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",73,12433333.333333334,8.623323
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",74,12466666.666666668,6.592836
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",75,12500000.0,6.703033
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",76,12533333.333333334,6.953936
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",77,12566666.666666668,7.570581
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",78,12600000.0,7.539463
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",79,12633333.333333334,6.965914
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",80,12666666.666666668,7.528467
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",81,12700000.0,7.52346
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",82,12733333.333333334,6.520538
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",83,12766666.666666668,6.632127
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",84,12800000.0,8.234843
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",85,12833333.333333334,8.009557
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",86,12866666.666666668,7.979851
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",87,12900000.0,6.226339
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",88,12933333.333333334,6.370354
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",89,12966666.666666668,7.160702
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",90,13000000.0,8.346024
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",91,13033333.333333334,7.952843
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",92,13066666.666666668,7.35918
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",93,13100000.0,8.186846
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",94,13133333.333333334,6.80172
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",95,13166666.666666668,6.768465
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",96,13200000.0,6.328353
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",97,13233333.333333334,7.994766
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",98,13266666.666666668,6.86491
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",99,13300000.0,7.505598
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",100,13333333.333333334,6.937294
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",101,13366666.666666668,7.150821
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",102,13400000.0,7.385264
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",103,13433333.333333334,7.406463
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",104,13466666.666666668,7.957763
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",105,13500000.0,7.290182
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",106,13533333.333333334,7.724085
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",107,13566666.666666668,7.64222
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",108,13600000.0,6.114339
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",109,13633333.333333334,8.339175
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",110,13666666.666666668,6.772928
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",111,13700000.0,6.879291
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",112,13733333.333333334,8.13383
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",113,13766666.666666668,7.247181
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",114,13800000.0,6.835594
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",115,13833333.333333334,6.137666
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",116,13866666.666666668,7.283983
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",117,13900000.0,7.409591
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",118,13933333.333333334,6.121654
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",119,13966666.666666668,7.320462
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",120,14000000.0,6.803588
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",121,14033333.333333334,7.793846
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",122,14066666.666666668,6.792593
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",123,14100000.0,6.064548
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",124,14133333.333333334,6.385126
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",125,14166666.666666668,8.775625
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",126,14200000.0,7.361603
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",127,14233333.333333334,7.173186
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",128,14266666.666666668,7.531223
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",129,14300000.0,7.775554
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",130,14333333.333333334,6.722793
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",131,14366666.666666668,6.201648
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",132,14400000.0,6.19565
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",133,14433333.333333334,7.655287
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",134,14466666.666666668,6.757297
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",135,14500000.0,6.723585
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",136,14533333.333333334,7.614288
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",137,14566666.666666668,8.190184
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",138,14600000.0,8.437967
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",139,14633333.333333334,5.546713
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",140,14666666.666666668,6.386843
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",141,14700000.0,5.598888
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",142,14733333.333333334,7.430791
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",143,14766666.666666668,7.11462
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",144,14800000.0,7.134981
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",145,14833333.333333334,5.289926
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",146,14866666.666666668,6.412181
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",147,14900000.0,5.014697
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",148,14933333.333333334,5.338755
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",149,14966666.666666668,7.93683
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",150,15000000.0,6.727448
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",151,15033333.333333334,7.906876
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",152,15066666.666666668,8.30349
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",153,15100000.0,8.162879
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",154,15133333.333333334,7.150459
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",155,15166666.666666668,7.406226
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",156,15200000.0,6.266127
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",157,15233333.333333334,6.851797
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",158,15266666.666666668,7.273302
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",159,15300000.0,7.600069
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",160,15333333.333333334,7.498226
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",161,15366666.666666668,7.421579
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",162,15400000.0,6.512871
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",163,15433333.333333334,7.081986
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",164,15466666.666666668,5.653867
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",165,15500000.0,6.784515
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",166,15533333.333333334,7.513285
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",167,15566666.666666668,7.2583
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",168,15600000.0,8.367671
"{'label': '10 MHz – 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",169,15633333.333333334,7.071982
